Time, Threads, SleepTime, Buffsize, Amount
0,40,1,200,18
0,40,1,200,68
0,40,1,200,28
0,40,1,200,42
0,40,1,200,21
0,40,1,200,63
0,40,1,200,23
0,40,1,200,50
0,40,1,200,49
0,40,1,200,40
0,40,1,200,4
0,40,1,200,3
0,40,1,200,7
0,40,1,200,74
0,40,1,200,76
0,40,1,200,97
0,40,1,200,28
0,40,1,200,61
0,40,1,200,26
0,40,1,200,58
0,40,1,200,85
0,40,1,200,89
0,40,1,200,0
0,40,1,200,93
0,40,1,200,30
0,40,1,200,25
0,40,1,200,66
0,40,1,200,6
0,40,1,200,55
0,40,1,200,96
0,40,1,200,87
0,40,1,200,84
0,40,1,200,28
0,40,1,200,98
0,40,1,200,23
0,40,1,200,64
0,40,1,200,23
0,40,1,200,93
0,40,1,200,50
0,40,1,200,20
0,40,1,200,18
0,40,1,200,68
0,40,1,200,28
0,40,1,200,42
0,40,1,200,21
0,40,1,200,63
0,40,1,200,23
0,40,1,200,50
0,40,1,200,49
0,40,1,200,40
0,40,1,200,4
0,40,1,200,3
0,40,1,200,7
0,40,1,200,74
0,40,1,200,76
0,40,1,200,97
0,40,1,200,28
0,40,1,200,61
0,40,1,200,26
0,40,1,200,58
0,40,1,200,85
0,40,1,200,89
0,40,1,200,0
0,40,1,200,93
0,40,1,200,30
0,40,1,200,25
0,40,1,200,66
0,40,1,200,6
0,40,1,200,55
0,40,1,200,96
0,40,1,200,87
0,40,1,200,84
0,40,1,200,28
0,40,1,200,98
0,40,1,200,23
0,40,1,200,64
0,40,1,200,23
0,40,1,200,93
0,40,1,200,50
0,40,1,200,20
0,40,1,200,18
0,40,1,200,68
0,40,1,200,28
0,40,1,200,42
0,40,1,200,21
0,40,1,200,63
0,40,1,200,23
0,40,1,200,50
0,40,1,200,49
0,40,1,200,40
0,40,1,200,4
0,40,1,200,3
0,40,1,200,7
0,40,1,200,74
0,40,1,200,76
0,40,1,200,97
0,40,1,200,28
0,40,1,200,61
0,40,1,200,26
0,40,1,200,58
0,40,1,200,85
0,40,1,200,89
0,40,1,200,0
0,40,1,200,93
0,40,1,200,30
0,40,1,200,25
0,40,1,200,66
0,40,1,200,6
0,40,1,200,55
0,40,1,200,96
0,40,1,200,87
0,40,1,200,84
0,40,1,200,28
0,40,1,200,98
0,40,1,200,23
0,40,1,200,64
0,40,1,200,93
0,40,1,200,23
0,40,1,200,50
0,40,1,200,20
0,40,1,200,18
0,40,1,200,68
0,40,1,200,28
0,40,1,200,42
0,40,1,200,21
0,40,1,200,63
0,40,1,200,23
0,40,1,200,50
0,40,1,200,49
0,40,1,200,40
0,40,1,200,4
0,40,1,200,3
0,40,1,200,7
0,40,1,200,74
0,40,1,200,76
0,40,1,200,97
0,40,1,200,28
0,40,1,200,61
0,40,1,200,26
0,40,1,200,58
0,40,1,200,85
0,40,1,200,89
0,40,1,200,0
0,40,1,200,93
0,40,1,200,30
0,40,1,200,25
0,40,1,200,66
0,40,1,200,87
0,40,1,200,28
0,40,1,200,64
0,40,1,200,76
0,40,1,200,76
0,50,1,200,83
0,50,1,200,33
0,50,1,200,31
0,50,1,200,92
0,50,1,200,47
0,50,1,200,29
0,50,1,200,7
0,50,1,200,81
0,50,1,200,54
0,50,1,200,94
0,50,1,200,63
0,50,1,200,23
0,50,1,200,53
0,50,1,200,73
0,50,1,200,95
0,50,1,200,12
0,50,1,200,26
0,50,1,200,77
0,50,1,200,20
0,50,1,200,79
0,50,1,200,41
0,50,1,200,22
0,50,1,200,31
0,50,1,200,66
0,50,1,200,31
0,50,1,200,3
0,50,1,200,83
0,50,1,200,33
0,50,1,200,31
0,50,1,200,92
0,50,1,200,47
0,50,1,200,29
0,50,1,200,7
0,50,1,200,81
0,50,1,200,54
0,50,1,200,94
0,50,1,200,63
0,50,1,200,23
0,50,1,200,53
0,50,1,200,58
0,50,1,200,73
0,50,1,200,52
0,50,1,200,35
0,50,1,200,60
0,50,1,200,90
0,50,1,200,15
0,50,1,200,61
0,50,1,200,42
0,50,1,200,95
0,50,1,200,12
0,50,1,200,26
0,50,1,200,77
0,50,1,200,20
0,50,1,200,79
0,50,1,200,41
0,50,1,200,22
0,50,1,200,31
0,50,1,200,66
0,50,1,200,31
0,50,1,200,3
0,50,1,200,83
0,50,1,200,33
0,50,1,200,31
0,50,1,200,92
0,50,1,200,47
0,50,1,200,29
0,50,1,200,7
0,50,1,200,81
0,50,1,200,54
0,50,1,200,94
0,50,1,200,63
0,50,1,200,23
0,50,1,200,53
0,50,1,200,58
0,50,1,200,73
0,50,1,200,35
0,50,1,200,52
0,50,1,200,34
0,50,1,200,60
0,50,1,200,90
0,50,1,200,43
0,50,1,200,15
0,50,1,200,61
15,50,1,200,12
15,50,1,200,45
15,50,1,200,66
15,50,1,200,6
15,50,1,200,61
15,50,1,200,42
15,50,1,200,95
15,50,1,200,25
15,50,1,200,12
15,50,1,200,26
15,50,1,200,77
15,50,1,200,20
15,50,1,200,79
15,50,1,200,96
15,50,1,200,2
15,50,1,200,41
15,50,1,200,22
15,50,1,200,31
15,50,1,200,66
15,50,1,200,87
15,50,1,200,31
15,50,1,200,3
15,50,1,200,44
15,50,1,200,83
15,50,1,200,33
15,50,1,200,31
15,50,1,200,92
15,50,1,200,67
15,50,1,200,47
15,50,1,200,29
15,50,1,200,0
15,50,1,200,7
15,50,1,200,81
15,50,1,200,54
15,50,1,200,94
15,50,1,200,19
15,50,1,200,63
15,50,1,200,23
15,50,1,200,53
15,50,1,200,55
15,50,1,200,58
15,50,1,200,73
15,50,1,200,35
15,50,1,200,52
15,50,1,200,34
15,50,1,200,60
15,50,1,200,90
15,50,1,200,43
15,50,1,200,15
0,50,1,200,61
0,50,1,200,12
0,50,1,200,45
0,50,1,200,66
0,50,1,200,6
0,50,1,200,61
0,50,1,200,42
0,50,1,200,95
0,50,1,200,25
0,50,1,200,12
0,50,1,200,26
0,50,1,200,77
0,50,1,200,20
0,50,1,200,79
0,50,1,200,96
0,50,1,200,2
0,50,1,200,41
0,50,1,200,22
0,50,1,200,31
0,50,1,200,66
0,50,1,200,87
0,50,1,200,31
0,50,1,200,3
0,50,1,200,44
0,50,1,200,83
0,50,1,200,33
0,50,1,200,31
0,50,1,200,92
0,50,1,200,67
0,50,1,200,47
0,50,1,200,29
0,50,1,200,0
0,50,1,200,7
0,50,1,200,81
0,50,1,200,54
0,50,1,200,94
0,50,1,200,19
0,50,1,200,63
0,50,1,200,23
0,50,1,200,53
0,50,1,200,55
0,50,1,200,58
0,50,1,200,73
0,50,1,200,35
0,50,1,200,52
0,50,1,200,34
0,50,1,200,60
0,50,1,200,90
0,50,1,200,43
0,50,1,200,15
0,50,1,200,61
0,50,1,200,12
0,50,1,200,45
0,50,1,200,66
0,50,1,200,6
0,50,1,200,61
0,50,1,200,42
0,50,1,200,95
0,50,1,200,25
0,50,1,200,12
0,50,1,200,26
0,50,1,200,77
0,50,1,200,20
0,50,1,200,79
0,50,1,200,96
0,50,1,200,2
0,50,1,200,41
0,50,1,200,22
0,50,1,200,31
0,50,1,200,66
0,50,1,200,31
0,50,1,200,87
0,50,1,200,3
0,50,1,200,44
0,50,1,200,83
0,50,1,200,33
0,50,1,200,31
0,50,1,200,92
0,50,1,200,67
0,50,1,200,47
0,50,1,200,29
0,50,1,200,0
0,50,1,200,7
0,50,1,200,81
0,50,1,200,54
0,50,1,200,94
0,50,1,200,19
0,50,1,200,63
0,50,1,200,23
0,50,1,200,53
0,50,1,200,55
0,50,1,200,58
0,50,1,200,73
0,50,1,200,35
0,50,1,200,52
0,50,1,200,34
0,50,1,200,60
0,50,1,200,90
0,50,1,200,43
0,50,1,200,15
0,50,1,200,61
0,50,1,200,12
0,50,1,200,45
0,50,1,200,66
0,50,1,200,6
0,50,1,200,61
0,50,1,200,42
0,50,1,200,95
0,50,1,200,25
0,50,1,200,12
0,50,1,200,26
0,50,1,200,77
0,50,1,200,20
0,50,1,200,79
0,50,1,200,96
0,50,1,200,2
0,50,1,200,41
0,50,1,200,22
0,50,1,200,31
0,50,1,200,66
0,50,1,200,31
0,50,1,200,87
0,50,1,200,3
0,50,1,200,44
0,50,1,200,83
0,50,1,200,33
0,50,1,200,31
0,50,1,200,92
0,50,1,200,67
0,50,1,200,47
0,50,1,200,29
0,50,1,200,0
0,50,1,200,7
0,50,1,200,81
0,50,1,200,54
0,50,1,200,94
0,50,1,200,19
0,50,1,200,63
0,50,1,200,23
0,50,1,200,53
0,50,1,200,55
0,50,1,200,58
0,50,1,200,73
0,50,1,200,35
0,50,1,200,52
0,50,1,200,34
16,50,1,200,60
16,50,1,200,90
16,50,1,200,43
16,50,1,200,15
16,50,1,200,61
16,50,1,200,12
16,50,1,200,45
16,50,1,200,66
16,50,1,200,6
16,50,1,200,61
16,50,1,200,42
16,50,1,200,95
16,50,1,200,25
16,50,1,200,12
16,50,1,200,26
16,50,1,200,77
16,50,1,200,20
16,50,1,200,79
16,50,1,200,96
16,50,1,200,2
16,50,1,200,41
16,50,1,200,22
16,50,1,200,31
16,50,1,200,66
16,50,1,200,31
16,50,1,200,87
16,50,1,200,3
16,50,1,200,44
16,50,1,200,83
16,50,1,200,33
16,50,1,200,31
16,50,1,200,92
16,50,1,200,67
16,50,1,200,47
16,50,1,200,29
16,50,1,200,0
16,50,1,200,7
16,50,1,200,81
16,50,1,200,54
16,50,1,200,94
16,50,1,200,19
16,50,1,200,63
16,50,1,200,23
16,50,1,200,53
16,50,1,200,55
16,50,1,200,58
16,50,1,200,73
16,50,1,200,35
16,50,1,200,52
16,50,1,200,34
0,50,1,200,60
0,50,1,200,90
0,50,1,200,43
0,50,1,200,15
0,50,1,200,61
0,50,1,200,12
0,50,1,200,45
0,50,1,200,66
0,50,1,200,6
0,50,1,200,61
0,50,1,200,42
0,50,1,200,95
0,50,1,200,25
0,50,1,200,12
0,50,1,200,26
0,50,1,200,77
0,50,1,200,20
0,50,1,200,79
0,50,1,200,96
0,50,1,200,2
0,50,1,200,41
0,50,1,200,22
0,50,1,200,31
0,50,1,200,66
0,50,1,200,31
0,50,1,200,87
0,50,1,200,3
0,50,1,200,44
0,50,1,200,83
0,50,1,200,33
0,50,1,200,31
0,50,1,200,92
0,50,1,200,67
0,50,1,200,47
0,50,1,200,29
0,50,1,200,0
0,50,1,200,7
0,50,1,200,81
0,50,1,200,54
0,50,1,200,94
0,50,1,200,19
0,50,1,200,63
0,50,1,200,23
0,50,1,200,53
0,50,1,200,55
0,50,1,200,58
0,50,1,200,73
0,50,1,200,35
0,50,1,200,52
0,50,1,200,34
0,50,1,200,60
0,50,1,200,90
0,50,1,200,43
0,50,1,200,15
0,50,1,200,61
0,50,1,200,12
0,50,1,200,45
0,50,1,200,66
0,50,1,200,6
0,50,1,200,61
0,50,1,200,42
0,50,1,200,95
0,50,1,200,25
0,50,1,200,12
0,50,1,200,26
0,50,1,200,77
0,50,1,200,20
